bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.7000000000000001
high,temperature,0.7797752808988764,real,0.9116719242902208,gate_planes_resnet18_temperature,0.937930678868749,0.937087198161909,0.6687720369672282,0.916821241142233,0.8946789283914286,0.8693505517078499,0.8176125192233886,0.7018100594931979,0.46011063436465427,0.14895446063817278,0.0033640976806998007,1,1335,1335,gsd_bucket,0.75
low,temperature,0.9832503395201448,real,0.45588235294117646,gate_planes_resnet18_temperature,0.40258653248049586,0.39274091893593255,0.24384723966672267,0.38732943581726376,0.37696353713088193,0.3416943593972514,0.28047809507455906,0.17806294707676718,0.07013037625448174,0.00816680772220559,0.00031938677738741617,1,2209,2209,gsd_bucket,0.75
medium,temperature,0.910025706940874,real,0.5862068965517241,gate_planes_resnet18_temperature,0.4544780593120721,0.44488558217876467,0.2830275008151708,0.4351249410655351,0.42406921725082364,0.4071841978472243,0.3461571464075364,0.22676973828981106,0.08778074326168683,0.0037128712871287127,0.00011251125112511252,1,389,389,gsd_bucket,0.75
unknown,temperature,0.6865671641791045,real,0.875,gate_planes_resnet18_temperature,0.8269998069932122,0.7902348366438791,0.42605644073571114,0.7210319200180411,0.6146627202196501,0.5453445184518267,0.45921463243554866,0.2541109062770015,0.04784419951429105,0.0011208668036614983,0.0,1,134,134,gsd_bucket,0.75
very_high,temperature,0.8416447944007,real,0.9086294416243654,gate_planes_resnet18_temperature,0.8701799187008872,0.8485565728637011,0.5597577211346202,0.8077886270094602,0.7655181957411503,0.7204303089625431,0.6548649129357621,0.498399166864882,0.318104111387149,0.10957411118688035,0.00416128569378677,1,1143,1143,gsd_bucket,0.75
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.75
high,temperature,0.7812734082397004,real,0.9085173501577287,gate_planes_resnet18_temperature,0.9379596565291964,0.9371127278001655,0.6687754884567186,0.9168473698685694,0.8946832423053637,0.8693741199118618,0.8175598027384319,0.7018084154682933,0.4600909916264325,0.14895446063817278,0.0033640976806998007,1,1335,1335,gsd_bucket,0.8
low,temperature,0.9855138071525578,real,0.4117647058823529,gate_planes_resnet18_temperature,0.3531195086129612,0.35249582680275754,0.21808252336105527,0.342052671505229,0.3316173688244691,0.3091703951682474,0.2512895468707296,0.1674996000952199,0.06456889123764792,0.008670011041601169,0.0003414134516899966,1,2209,2209,gsd_bucket,0.8
medium,temperature,0.9125964010282777,real,0.5689655172413793,gate_planes_resnet18_temperature,0.43477165066608464,0.42534069756765863,0.2739903405314589,0.42469778002892683,0.41400881180972066,0.3887492991110619,0.33627233433537174,0.2253437625600726,0.08689368669743815,0.0037128712871287127,0.00011251125112511252,1,389,389,gsd_bucket,0.8
unknown,temperature,0.6865671641791045,real,0.875,gate_planes_resnet18_temperature,0.8269998069932122,0.7902348366438791,0.42605644073571114,0.7210319200180411,0.6146627202196501,0.5453445184518267,0.45921463243554866,0.2541109062770015,0.04784419951429105,0.0011208668036614983,0.0,1,134,134,gsd_bucket,0.8
very_high,temperature,0.8451443569553806,real,0.8984771573604061,gate_planes_resnet18_temperature,0.8701261977366095,0.8484878152366566,0.5597211461901713,0.8076696129366542,0.7653387092461151,0.7204595788630413,0.6548833554523522,0.49840668416246736,0.318104111387149,0.10957411118688035,0.00416128569378677,1,1143,1143,gsd_bucket,0.8
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.8
high,temperature,0.7827715355805244,real,0.9053627760252366,gate_planes_resnet18_temperature,0.9379328373322562,0.9370579385243601,0.6679295136228037,0.9168240437912117,0.8946661029171722,0.8693257202519216,0.8093985855683169,0.7017501933047863,0.4600101164854417,0.1489655003718715,0.0033640976806998007,1,1335,1335,gsd_bucket,0.8500000000000001
low,temperature,0.9877772747849706,real,0.3382352941176471,gate_planes_resnet18_temperature,0.325131034634548,0.3243806680431636,0.20453567387784005,0.31398912164629095,0.30396781567998965,0.2926616466955695,0.23975894352741242,0.16761698568566516,0.06849182528403087,0.009005090792480058,0.00035360678925035356,1,2209,2209,gsd_bucket,0.8500000000000001
medium,temperature,0.9203084832904884,real,0.5172413793103449,gate_planes_resnet18_temperature,0.3846713655639075,0.3750307513167034,0.24358658279197165,0.3655940594059406,0.3637681128634132,0.34114799270301505,0.30352766748508425,0.21490508382947057,0.0833064498293179,0.0037992171310154274,0.00011512779184895233,1,389,389,gsd_bucket,0.8500000000000001
unknown,temperature,0.6940298507462687,real,0.8541666666666666,gate_planes_resnet18_temperature,0.7603092014206049,0.7230454382492912,0.38359385331862267,0.6525185280024881,0.553621152678679,0.47755633988926877,0.3965992836691269,0.22962068686031015,0.04137646892528318,0.0012914334911752045,0.0,1,134,134,gsd_bucket,0.8500000000000001
very_high,temperature,0.8486439195100612,real,0.8781725888324873,gate_planes_resnet18_temperature,0.861074509893526,0.8399159957532035,0.5580033181059554,0.8076379454817725,0.7655203148667618,0.7206006956973511,0.6549793740231035,0.49845430153219805,0.3181111287780974,0.10957762933975476,0.00416128569378677,1,1143,1143,gsd_bucket,0.8500000000000001
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.8500000000000001
high,temperature,0.7850187265917603,real,0.8990536277602523,gate_planes_resnet18_temperature,0.9378859468860881,0.9278985849609063,0.6670299615164996,0.9167900013876745,0.8946238818807176,0.869391618650589,0.80947112045633,0.7017825582642595,0.46011052927263607,0.1489812757250957,0.0033640976806998007,1,1335,1335,gsd_bucket,0.9
low,temperature,0.990493435943866,real,0.2647058823529412,gate_planes_resnet18_temperature,0.21672156116263924,0.20733169662481196,0.1373196271937161,0.20654177672797328,0.20581267576187257,0.19673472689820837,0.16574337849286375,0.11601229209986125,0.05041356593779784,0.007503790919632504,0.0003808073115003808,1,2209,2209,gsd_bucket,0.9
medium,temperature,0.922879177377892,real,0.5,gate_planes_resnet18_temperature,0.37472884929812056,0.36509530473569873,0.23533515529656546,0.35556717309662,0.34515990099242083,0.3310656296977297,0.2933457338898215,0.20549558636546106,0.07883754762030826,0.003936538232136467,0.00011928903733746869,1,389,389,gsd_bucket,0.9
unknown,temperature,0.7014925373134329,real,0.8333333333333334,gate_planes_resnet18_temperature,0.7603790557342806,0.7231124296812588,0.383627520807509,0.6525797936710397,0.5536744022784481,0.47760214599659706,0.39663879143669756,0.22962068686031015,0.04137646892528318,0.0012914334911752045,0.0,1,134,134,gsd_bucket,0.9
very_high,temperature,0.8547681539807525,real,0.8426395939086294,gate_planes_resnet18_temperature,0.8506393736018772,0.8291894831255373,0.550375918016985,0.7887671983807714,0.7545024074075961,0.7095986219179897,0.6444440498210483,0.4929793130018617,0.31936374017399055,0.11011370704539197,0.00416128569378677,1,1143,1143,gsd_bucket,0.9
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.9
high,temperature,0.799250936329588,real,0.8422712933753943,gate_planes_resnet18_temperature,0.8982960971962829,0.8885966159429901,0.6386701591381944,0.8774996982658676,0.8555363948271336,0.8309038130757965,0.7802777245099288,0.6667719643920373,0.4400592004772987,0.1453959850139096,0.0033640976806998007,1,1335,1335,gsd_bucket,0.9500000000000001
low,temperature,0.9932095971027615,real,0.20588235294117646,gate_planes_resnet18_temperature,0.1674801282945196,0.16704757778987878,0.11018566341815945,0.15735847902855132,0.15735847902855132,0.15735847902855132,0.1403794789684617,0.1043249320619514,0.04205290717524038,0.007975068063835562,0.0005211047420531526,1,2209,2209,gsd_bucket,0.9500000000000001
medium,temperature,0.9331619537275064,real,0.4482758620689655,gate_planes_resnet18_temperature,0.31635455539274493,0.3155719898912968,0.20620391617503286,0.3062046204620462,0.29615359631201216,0.29287158377223244,0.2673846630028884,0.19099916085952132,0.0726137934111391,0.0037598696578518614,0.00012532898859506203,1,389,389,gsd_bucket,0.9500000000000001
unknown,temperature,0.7238805970149254,real,0.7708333333333334,gate_planes_resnet18_temperature,0.6700451197834144,0.6236190211439191,0.32073181281916235,0.5544293158149797,0.4582544478401281,0.3866088646215283,0.31418847257238314,0.169104621694061,0.030026055237102656,0.0010422094841063053,0.0,1,134,134,gsd_bucket,0.9500000000000001
very_high,temperature,0.8670166229221348,real,0.7715736040609137,gate_planes_resnet18_temperature,0.8218552251857553,0.8006419337246117,0.535058131948621,0.7690237085611679,0.7275061289086764,0.6834897241700136,0.627608638454078,0.4860979706790765,0.319928393824928,0.11026831028411596,0.00416128569378677,1,1143,1143,gsd_bucket,0.9500000000000001
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.9500000000000001
high,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1335,1335,gsd_bucket,1.0
low,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,1.0
medium,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,1.0
unknown,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,134,134,gsd_bucket,1.0
very_high,temperature,1.0,real,0.0,gate_planes_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1143,1143,gsd_bucket,1.0
very_low,temperature,1.0,real,nan,gate_planes_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,1.0
