bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
high,temperature,0.2614232209737828,real,0.9441069258809235,gate_small_vehicle_resnet18_temperature,0.6638683047475339,0.6152694083463579,0.2707172067404329,0.5377588561128658,0.42195824004673077,0.2811096206971094,0.13835025600941447,0.04205051063388585,0.006525794644166835,0.000275027502750275,6.048663514192853e-06,1,1335,1335,gsd_bucket,0.25
low,temperature,0.9859665006790402,real,0.2727272727272727,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.25
medium,temperature,0.5526992287917738,real,0.7819548872180451,gate_small_vehicle_resnet18_temperature,0.0005824111822947001,0.0005824111822947001,0.00023296447291788004,0.0005824111822947001,0.0005824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.25
unknown,temperature,0.9029850746268657,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.25
very_high,temperature,0.40244969378827644,real,0.9452296819787986,gate_small_vehicle_resnet18_temperature,0.8085747102616524,0.7956230300329376,0.42050456847023465,0.7696090690822392,0.7018699183678204,0.5708047878460214,0.369373208990239,0.15526971656704358,0.031413341507244404,0.0024873178681475818,2.0584179000020584e-05,1,1143,1143,gsd_bucket,0.25
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.25
high,temperature,0.2958801498127341,real,0.9173754556500607,gate_small_vehicle_resnet18_temperature,0.6635532049411983,0.6151861663117558,0.2702587709278482,0.537772037925005,0.4221325650450575,0.2768802727231065,0.1381973610677815,0.04206702400486325,0.00651797304454668,0.000275027502750275,6.076712417559268e-06,1,1335,1335,gsd_bucket,0.30000000000000004
low,temperature,0.9882299683114532,real,0.18181818181818182,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.30000000000000004
medium,temperature,0.5861182519280206,real,0.7368421052631579,gate_small_vehicle_resnet18_temperature,0.0005824111822947001,0.0005824111822947001,0.00023296447291788004,0.0005824111822947001,0.0005824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.30000000000000004
unknown,temperature,0.9029850746268657,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.30000000000000004
very_high,temperature,0.4374453193350831,real,0.9257950530035336,gate_small_vehicle_resnet18_temperature,0.8084431839403328,0.7954689693319259,0.4198751430590158,0.7694563360921479,0.7017402109067699,0.5706086424927833,0.3640762770492638,0.15508314941819784,0.031365555967065493,0.0024885212126705587,2.0584179000020584e-05,1,1143,1143,gsd_bucket,0.30000000000000004
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.30000000000000004
