bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
32-96px,temperature,0.9217081850533808,real,0.4020100502512563,gate_resnet18_temperature,0.40196288173320394,0.3904723672279297,0.20000660922829422,0.36800319094603123,0.3433900330712657,0.255282868729433,0.15249247908173186,0.0688399749858421,0.019356660187775165,0.0002414875633904854,2.414875633904854e-05,1,1124,1124,size_bucket,0.8
96-256px,temperature,0.7932454695222405,real,0.7039274924471299,gate_resnet18_temperature,0.6380382869389061,0.6029025268657657,0.32022010889038627,0.5634784393846802,0.511559669557731,0.4260826261067887,0.2850817824372918,0.13215783730559585,0.037617044447734505,0.004999990427968709,0.0002828854314002829,1,1214,1214,size_bucket,0.8
<32px,temperature,0.9916461916461916,real,0.09090909090909091,gate_resnet18_temperature,0.024045261669024043,0.009429514380009428,0.005139085337105139,0.009429514380009428,0.0028288543140028285,0.0028288543140028285,0.0028288543140028285,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.8
>256px,temperature,0.6796536796536796,real,0.7988826815642458,gate_resnet18_temperature,0.8427039059707865,0.8316020697888759,0.4959656278056319,0.8098498786214291,0.7727971528289934,0.697863456030777,0.5485205890612141,0.3317543482093959,0.1116942532619127,0.012783911790029624,8.671249290534148e-05,1,924,924,size_bucket,0.8
32-96px,temperature,0.9314946619217082,real,0.35175879396984927,gate_resnet18_temperature,0.374992670963616,0.36373317304594716,0.18673721820468742,0.34168483648767434,0.31771745135702084,0.23873384446862986,0.14689874129123967,0.06438353285598468,0.018950804627425252,0.00025193359030559545,2.5193359030559546e-05,1,1124,1124,size_bucket,0.8500000000000001
96-256px,temperature,0.8138385502471169,real,0.6344410876132931,gate_resnet18_temperature,0.6119557954027399,0.585066721296127,0.31068669438341917,0.546154401861513,0.49538084970348356,0.41679711808282127,0.2773231617294322,0.13096488092120362,0.03736288337742805,0.005569925868295958,0.00029120559114735004,1,1214,1214,size_bucket,0.8500000000000001
<32px,temperature,0.9960687960687961,real,0.06060606060606061,gate_resnet18_temperature,0.024752475247524754,0.024752475247524754,0.00891089108910891,0.024752475247524754,0.0049504950495049506,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.8500000000000001
>256px,temperature,0.7002164502164502,real,0.7513966480446927,gate_resnet18_temperature,0.833166031921236,0.822154276012548,0.4905705908355745,0.8004297737299154,0.7636421123723411,0.6893800169719438,0.5411899612706643,0.3313829057841199,0.11152327566485612,0.012750703837778387,8.68507903421921e-05,1,924,924,size_bucket,0.8500000000000001
32-96px,temperature,0.9457295373665481,real,0.2864321608040201,gate_resnet18_temperature,0.32842267267685016,0.3267800589715972,0.1695106552566968,0.3057843636413374,0.29245953557127896,0.2215461060070597,0.13912861368168444,0.06300141822227881,0.017687900924741297,0.0002675943270002676,2.8288543140028288e-05,1,1124,1124,size_bucket,0.9
96-256px,temperature,0.8319604612850082,real,0.5770392749244713,gate_resnet18_temperature,0.5828136665088615,0.5561438311204977,0.2954626093334836,0.5183525757247543,0.47488117809884256,0.39256777331234327,0.2623556648507369,0.12315931325073369,0.038441929405876804,0.005580128058888838,0.00033003300330033004,1,1214,1214,size_bucket,0.9
<32px,temperature,0.9975429975429976,real,0.06060606060606061,gate_resnet18_temperature,0.024752475247524754,0.024752475247524754,0.00891089108910891,0.024752475247524754,0.0049504950495049506,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.9
>256px,temperature,0.7164502164502164,real,0.7122905027932961,gate_resnet18_temperature,0.8235130351696153,0.8124856874633936,0.4856758681790743,0.7998057510813231,0.7541479826444328,0.6802431419017935,0.5397891856655956,0.3251186759411176,0.10882104667799816,0.012744091795442017,9.008345003234815e-05,1,924,924,size_bucket,0.9
32-96px,temperature,0.9599644128113879,real,0.21608040201005024,gate_resnet18_temperature,0.2804382703965744,0.27100282401094744,0.14354715554816636,0.258814124154068,0.24713907485934186,0.18920152692986403,0.1194106685741215,0.05317644146981724,0.016005739655528692,0.0002828854314002829,0.0,1,1124,1124,size_bucket,0.9500000000000001
96-256px,temperature,0.8607907742998353,real,0.48338368580060426,gate_resnet18_temperature,0.5563452383372277,0.5312921052294323,0.2832952394107346,0.5017143197123358,0.45211898982572685,0.37883674821827473,0.2513738442406218,0.11883315333105143,0.036575199441934256,0.005521382319050936,0.0003414134516899966,1,1214,1214,size_bucket,0.9500000000000001
<32px,temperature,0.9985257985257985,real,0.030303030303030304,gate_resnet18_temperature,0.0066006600660066,0.0066006600660066,0.00396039603960396,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.9500000000000001
>256px,temperature,0.7608225108225108,real,0.6089385474860335,gate_resnet18_temperature,0.7843008813418868,0.7735250869182805,0.4655540996472813,0.7611360871250763,0.7253171425781035,0.6539899456794525,0.517502505460156,0.3188340379484716,0.10818205495297187,0.012667753690356437,8.550077805708032e-05,1,924,924,size_bucket,0.9500000000000001
32-96px,temperature,1.0,real,0.0,gate_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1124,1124,size_bucket,1.0
96-256px,temperature,1.0,real,0.0,gate_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1214,1214,size_bucket,1.0
<32px,temperature,1.0,real,0.0,gate_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,1.0
>256px,temperature,1.0,real,0.0,gate_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,924,924,size_bucket,1.0
