bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
very_high,temperature,0.8293963254593176,real,0.6980392156862745,gate_resnet18_temperature,0.88103930608887,0.8693682925007781,0.5570931282894023,0.858142819456464,0.8271532613471158,0.7877632342085276,0.6868406409199206,0.4648489649639828,0.1785022446608331,0.017191252070930616,8.126667659926047e-05,1,1143,1143,gsd_bucket,0.65
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.65
high,temperature,0.7205992509363296,real,0.8619791666666666,gate_resnet18_temperature,0.8215892064912416,0.8101742803125016,0.47060080500790996,0.7960385861332886,0.7472560003719553,0.6592385498750197,0.49417689186589214,0.28203892853405826,0.08438892362790369,0.011001166098865936,0.0001055167683731073,1,1335,1335,gsd_bucket,0.7000000000000001
low,temperature,0.9574468085106383,real,0.3924731182795699,gate_resnet18_temperature,0.19754849510000283,0.18199394449989176,0.09414385895760172,0.16386674808582263,0.1445753295743519,0.11112450293187574,0.08281892202262077,0.03829389090115526,0.02015107737330372,0.0009900990099009901,7.558007709167863e-05,1,2209,2209,gsd_bucket,0.7000000000000001
medium,temperature,0.897172236503856,real,0.8085106382978723,gate_resnet18_temperature,0.6206726167824433,0.566220213587413,0.30695962998042703,0.5105977747629218,0.4760019260605306,0.4076389950064971,0.3154045960452305,0.1536974650039025,0.017733978253330007,0.0016287343020016285,0.0,1,389,389,gsd_bucket,0.7000000000000001
unknown,temperature,0.7313432835820896,real,0.7346938775510204,gate_resnet18_temperature,0.597559615158177,0.5654937882219393,0.30318243825170016,0.5256333098850633,0.4817485476640083,0.3489535251389695,0.27676022964064667,0.17454819794259632,0.054974268354300054,0.005445686932800268,0.0007072135785007071,1,134,134,gsd_bucket,0.7000000000000001
very_high,temperature,0.8390201224846894,real,0.6784313725490196,gate_resnet18_temperature,0.8808995545420818,0.8690924989494884,0.5553425344879394,0.8492868710326762,0.8270084273109044,0.7794530345700981,0.6869094759888382,0.4648335904168617,0.1786546813902914,0.017205721047708976,8.148963044452594e-05,1,1143,1143,gsd_bucket,0.7000000000000001
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.7000000000000001
high,temperature,0.7303370786516854,real,0.8411458333333334,gate_resnet18_temperature,0.8215348629863074,0.8101184729778111,0.47059429274498343,0.7959317999192602,0.7473792305809651,0.6592738444347489,0.4942000100656764,0.28202229273993895,0.08437329406414341,0.011003602912608906,0.0001055167683731073,1,1335,1335,gsd_bucket,0.75
low,temperature,0.9633318243549117,real,0.34946236559139787,gate_resnet18_temperature,0.18765008697784946,0.16660404187102254,0.08990973120238398,0.15397070736426588,0.13665666969141593,0.11053782650722122,0.08341844350204629,0.03913817223018521,0.019988859139997484,0.0010532968190436066,7.920792079207921e-05,1,2209,2209,gsd_bucket,0.75
medium,temperature,0.897172236503856,real,0.8085106382978723,gate_resnet18_temperature,0.6206726167824433,0.566220213587413,0.30695962998042703,0.5105977747629218,0.4760019260605306,0.4076389950064971,0.3154045960452305,0.1536974650039025,0.017733978253330007,0.0016287343020016285,0.0,1,389,389,gsd_bucket,0.75
